"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","2050","0.0-0.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","3369","0.0-1.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":1314}]","1315","","","","","","","","","",""
"","","","","","instructions","2","6058","0.0-2.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2688}]","2688","","","","","","","","","",""
"true","","","","","fullscreen","3","8552","0.0-3.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1488","","","","","","","","","",""
"","","","","","instructions","4","12877","0.0-4.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":4323}]","4324","","","","","","","","","",""
"","","","","","instructions","5","17526","0.0-5.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":4648}]","4648","","","","","","","","","",""
"","","","","","html-keyboard-response","6","21535","0.0-6.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","23136","0.0-7.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1599","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","27141","0.0-8.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","27855","0.0-9.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","713","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","31859","0.0-10.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","32805","0.0-11.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","945","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","36806","0.0-12.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","37518","0.0-13.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","710","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","39549","0.0-14.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2030}]","2031","","","","","","","","","",""
"","","","","","html-keyboard-response","15","40550","0.0-15.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","16","45552","0.0-16.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","17","47037","0.0-17.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1483","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","package_causal","","","","",""
"","","","","","html-keyboard-response","18","52039","0.0-18.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","19","52624","0.0-19.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","583","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","package_causal","","","","",""
"","","","","","html-keyboard-response","20","57631","0.0-20.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","21","58112","0.0-21.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","480","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","","",""
"","","","","","html-keyboard-response","22","63120","0.0-22.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","23","65698","0.0-23.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","2576","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","package_causal","","","","",""
"","","","","","html-keyboard-response","24","70715","0.0-24.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","25","72091","0.0-25.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1374","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","package_causal","","","","",""
"","","","","","html-keyboard-response","26","77096","0.0-26.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","27","77850","0.0-27.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","753","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","package_causal","","","","",""
"","","","","","html-keyboard-response","28","82858","0.0-28.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","29","83759","0.0-29.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","900","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","package_causal","","","","",""
"","","","","","html-keyboard-response","30","88776","0.0-30.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","31","91781","0.0-31.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","8","package_causal","","","","",""
"","","","","","html-keyboard-response","32","96784","0.0-32.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","33","97799","0.0-33.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1013","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","package_causal","","","","",""
"","","","","","html-keyboard-response","34","98814","0.0-34.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","35","103819","0.0-35.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","36","104977","0.0-36.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1156","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","37","109986","0.0-37.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","38","111289","0.0-38.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","1302","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","2","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","39","116304","0.0-39.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","40","117034","0.0-40.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","729","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","3","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","41","122046","0.0-41.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","42","122994","0.0-42.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","946","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","43","128011","0.0-43.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","44","128681","0.0-44.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","669","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","45","133686","0.0-45.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","46","134198","0.0-46.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","510","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","47","139210","0.0-47.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","48","141224","0.0-48.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","2013","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","49","146231","0.0-49.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","50","146696","0.0-50.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","464","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","51","151702","0.0-51.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","52","152639","0.0-52.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","936","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","53","153656","0.0-53.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","54","158673","0.0-54.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","55","159365","0.0-55.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","691","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","coin_causal","","","","",""
"","","","","","html-keyboard-response","56","164366","0.0-56.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","57","164912","0.0-57.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","544","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","coin_causal","","","","",""
"","","","","","html-keyboard-response","58","169923","0.0-58.0","479F6E74C375417E820E549AACD7C22A","019ce87e-c897-7e27-ba65-8e7445581f6c","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
